date,DeltaTime,team_1,team_2,player1_team1,player2_team1,player3_team1,player4_team1,player5_team1,player1_team2,player2_team2,player3_team2,player4_team2,player5_team2,team_rank_1,team_rank_2,score_1,score_2,Map,score
2021-08-18,104,Movistar Riders,GamerLegion,dav1g,SunPayus,DeathZz,mopoz,alex,Zero,RuStY,iM,eraa,isak,66,41,12,16,Overpass,0.4174297935376853
2021-08-18,104,GamerLegion,Movistar Riders,Zero,RuStY,iM,eraa,isak,dav1g,SunPayus,DeathZz,mopoz,alex,41,66,16,6,Vertigo,0.8411308951190849
2021-08-18,104,Movistar Riders,GamerLegion,dav1g,SunPayus,DeathZz,mopoz,alex,Zero,RuStY,iM,eraa,isak,66,41,6,16,Vertigo,0.1588691048809151
2021-08-18,104,Heroic,Vitality,cadiaN,refrezh,stavn,TeSeS,sjuush,Kyojin,misutaaa,ZywOo,apEX,shox,8,9,16,7,Vertigo,0.783420904231824
2021-08-18,104,Vitality,Heroic,Kyojin,misutaaa,ZywOo,apEX,shox,cadiaN,refrezh,stavn,TeSeS,sjuush,9,8,7,16,Vertigo,0.21657909576817602
2021-08-18,104,Heroic,Vitality,cadiaN,refrezh,stavn,TeSeS,sjuush,Kyojin,misutaaa,ZywOo,apEX,shox,8,9,12,16,Nuke,0.4174297935376853
2021-08-18,104,Vitality,Heroic,Kyojin,misutaaa,ZywOo,apEX,shox,cadiaN,refrezh,stavn,TeSeS,sjuush,9,8,16,12,Nuke,0.5825702064623147
2021-08-18,104,Heroic,Vitality,cadiaN,refrezh,stavn,TeSeS,sjuush,Kyojin,misutaaa,ZywOo,apEX,shox,8,9,16,13,Inferno,0.5574376329113074
2021-08-18,104,Vitality,Heroic,Kyojin,misutaaa,ZywOo,apEX,shox,cadiaN,refrezh,stavn,TeSeS,sjuush,9,8,13,16,Inferno,0.44256236708869257
2021-08-18,104,Lyngby Vikings,MASONIC,FASHR,Daffu,WolfY,birdfromsky,maNkz,kraghen,brzer,m4tt,Queenix,blaq,56,140,9,16,Nuke,0.31479902333468435
2021-08-18,104,MASONIC,Lyngby Vikings,kraghen,brzer,m4tt,Queenix,blaq,FASHR,Daffu,WolfY,birdfromsky,maNkz,140,56,16,9,Nuke,0.6852009766653157
2021-08-18,104,Lyngby Vikings,MASONIC,FASHR,Daffu,WolfY,birdfromsky,maNkz,kraghen,brzer,m4tt,Queenix,blaq,56,140,19,16,Overpass,0.5467381519846138
2021-08-18,104,MASONIC,Lyngby Vikings,kraghen,brzer,m4tt,Queenix,blaq,FASHR,Daffu,WolfY,birdfromsky,maNkz,140,56,16,19,Overpass,0.45326184801538616
2021-08-18,104,Lyngby Vikings,MASONIC,FASHR,Daffu,WolfY,birdfromsky,maNkz,kraghen,brzer,m4tt,Queenix,blaq,56,140,16,9,Inferno,0.6852009766653157
2021-08-18,104,MASONIC,Lyngby Vikings,kraghen,brzer,m4tt,Queenix,blaq,FASHR,Daffu,WolfY,birdfromsky,maNkz,140,56,9,16,Inferno,0.31479902333468435
2021-08-19,105,New Pampas,Isurus,jotti,PREDI,BerSeCkaZo,bichop,righi,BK1,fakzwall,Gooden,deco,Noktse,192,134,16,13,Overpass,0.5574376329113074
2021-08-19,105,Isurus,New Pampas,BK1,fakzwall,Gooden,deco,Noktse,jotti,PREDI,BerSeCkaZo,bichop,righi,134,192,13,16,Overpass,0.44256236708869257
2021-08-19,105,New Pampas,Isurus,jotti,PREDI,BerSeCkaZo,bichop,righi,BK1,fakzwall,Gooden,deco,Noktse,192,134,11,16,Mirage,0.38828058859283854
2021-08-19,105,Isurus,New Pampas,BK1,fakzwall,Gooden,deco,Noktse,jotti,PREDI,BerSeCkaZo,bichop,righi,134,192,16,11,Mirage,0.6117194114071615
2021-08-19,105,New Pampas,Isurus,jotti,PREDI,BerSeCkaZo,bichop,righi,BK1,fakzwall,Gooden,deco,Noktse,192,134,7,16,Nuke,0.21657909576817602
2021-08-19,105,Isurus,New Pampas,BK1,fakzwall,Gooden,deco,Noktse,jotti,PREDI,BerSeCkaZo,bichop,righi,134,192,16,7,Nuke,0.783420904231824
2021-08-19,105,Triumph,Verum,RZU,cynic,Bwills,cxzi,jeorgesnorts,PNDLM,AJaxz,Millz,Scottiyio,chew,63,93,16,7,Overpass,0.783420904231824
2021-08-19,105,Verum,Triumph,PNDLM,AJaxz,Millz,Scottiyio,chew,RZU,cynic,Bwills,cxzi,jeorgesnorts,93,63,7,16,Overpass,0.21657909576817602
2021-08-19,105,Triumph,Verum,RZU,cynic,Bwills,cxzi,jeorgesnorts,PNDLM,AJaxz,Millz,Scottiyio,chew,63,93,16,7,Inferno,0.783420904231824
2021-08-19,105,Verum,Triumph,PNDLM,AJaxz,Millz,Scottiyio,chew,RZU,cynic,Bwills,cxzi,jeorgesnorts,93,63,7,16,Inferno,0.21657909576817602
2021-08-19,105,GGPR,Coldest Riders,lowrider,xCeeD,Inseaniac,BeaKie,JTMythic,sava9e,Jermaine,Pol0,landmaz,Drew,86,143,16,8,Mirage,0.7310585786300049
2021-08-19,105,Coldest Riders,GGPR,sava9e,Jermaine,Pol0,landmaz,Drew,lowrider,xCeeD,Inseaniac,BeaKie,JTMythic,143,86,8,16,Mirage,0.2689414213699951
2021-08-19,105,GGPR,Coldest Riders,lowrider,xCeeD,Inseaniac,BeaKie,JTMythic,sava9e,Jermaine,Pol0,landmaz,Drew,86,143,16,8,Dust2,0.7310585786300049
2021-08-19,105,Coldest Riders,GGPR,sava9e,Jermaine,Pol0,landmaz,Drew,lowrider,xCeeD,Inseaniac,BeaKie,JTMythic,143,86,8,16,Dust2,0.2689414213699951
2021-08-19,105,Meta,Coscu Army,nbl,peqexino,elemeNt,alexer,naz,FRANAR,648,nhl,restikk,DILLION1,188,159,13,16,Mirage,0.44256236708869257
2021-08-19,105,Coscu Army,Meta,FRANAR,648,nhl,restikk,DILLION1,nbl,peqexino,elemeNt,alexer,naz,159,188,16,13,Mirage,0.5574376329113074
2021-08-19,105,Meta,Coscu Army,nbl,peqexino,elemeNt,alexer,naz,FRANAR,648,nhl,restikk,DILLION1,188,159,16,11,Nuke,0.6117194114071615
2021-08-19,105,Coscu Army,Meta,FRANAR,648,nhl,restikk,DILLION1,nbl,peqexino,elemeNt,alexer,naz,159,188,11,16,Nuke,0.38828058859283854
2021-08-19,105,Meta,Coscu Army,nbl,peqexino,elemeNt,alexer,naz,FRANAR,648,nhl,restikk,DILLION1,188,159,12,16,Inferno,0.4174297935376853
2021-08-19,105,Coscu Army,Meta,FRANAR,648,nhl,restikk,DILLION1,nbl,peqexino,elemeNt,alexer,naz,159,188,16,12,Inferno,0.5825702064623147
2021-08-19,105,Chiefs,FURY,HUGHMUNGUS,soju_j,BL1TZ,Mayker,gump,Shockwave,Jimmy,callum_murray,oliff,toM,124,182,16,11,Nuke,0.6117194114071615
2021-08-19,105,FURY,Chiefs,Shockwave,Jimmy,callum_murray,oliff,toM,HUGHMUNGUS,soju_j,BL1TZ,Mayker,gump,182,124,11,16,Nuke,0.38828058859283854
2021-08-19,105,NewBelarus,Trasko,SlooKy,dERZKIY,F1n3tw,sakova,LavL,D0NEKO,w0nderful,fostar,7oX1C,Templ ,123,116,11,16,Overpass,0.38828058859283854
2021-08-19,105,Trasko,NewBelarus,D0NEKO,w0nderful,fostar,7oX1C,Templ ,SlooKy,dERZKIY,F1n3tw,sakova,LavL,116,123,16,11,Overpass,0.6117194114071615
2021-08-19,105,NewBelarus,Trasko,SlooKy,dERZKIY,F1n3tw,sakova,LavL,D0NEKO,w0nderful,fostar,7oX1C,Templ ,123,116,6,16,Vertigo,0.1588691048809151
2021-08-19,105,Trasko,NewBelarus,D0NEKO,w0nderful,fostar,7oX1C,Templ ,SlooKy,dERZKIY,F1n3tw,sakova,LavL,116,123,16,6,Vertigo,0.8411308951190849
2021-08-19,105,Spirit Academy,EC Kyiv,s1ren,Patsi,znx,zont1x,donk,uQlutzavr,s4,byr9,Smash,Wonderful_Y,72,98,16,3,Mirage,0.9870462724693041
2021-08-19,105,EC Kyiv,Spirit Academy,uQlutzavr,s4,byr9,Smash,Wonderful_Y,s1ren,Patsi,znx,zont1x,donk,98,72,3,16,Mirage,0.012953727530695902
2021-08-19,105,Spirit Academy,EC Kyiv,s1ren,Patsi,znx,zont1x,donk,uQlutzavr,s4,byr9,Smash,Wonderful_Y,72,98,16,12,Dust2,0.5825702064623147
2021-08-19,105,EC Kyiv,Spirit Academy,uQlutzavr,s4,byr9,Smash,Wonderful_Y,s1ren,Patsi,znx,zont1x,donk,98,72,12,16,Dust2,0.4174297935376853
2021-08-19,105,Dynasty,Warriors,yourwombat,rhys,supa,spidok,bz,muffin,chop,Mingovi,Dirty,ApeX,282,187,16,5,Nuke,0.9002495108803148
2021-08-19,105,Warriors,Dynasty,muffin,chop,Mingovi,Dirty,ApeX,yourwombat,rhys,supa,spidok,bz,187,282,5,16,Nuke,0.0997504891196852
2021-08-19,105,Lyngby Vikings,M1 EDEN,FASHR,Daffu,WolfY,birdfromsky,maNkz,olimp,REV,Riczi Maszynka,Crityourface,gab,56,285,16,9,Dust2,0.6852009766653157
2021-08-19,105,M1 EDEN,Lyngby Vikings,olimp,REV,Riczi Maszynka,Crityourface,gab,FASHR,Daffu,WolfY,birdfromsky,maNkz,285,56,9,16,Dust2,0.31479902333468435
2021-08-19,105,Lyngby Vikings,M1 EDEN,FASHR,Daffu,WolfY,birdfromsky,maNkz,olimp,REV,Riczi Maszynka,Crityourface,gab,56,285,16,6,Mirage,0.8411308951190849
2021-08-19,105,M1 EDEN,Lyngby Vikings,olimp,REV,Riczi Maszynka,Crityourface,gab,FASHR,Daffu,WolfY,birdfromsky,maNkz,285,56,6,16,Mirage,0.1588691048809151
2021-08-19,105,Spirit,Bad News Bears,chopper,mir,sdy,degster,magixx,Swisher,junior,Shakezullah,Spongey,Jonji,12,55,16,6,Inferno,0.8411308951190849
2021-08-19,105,Bad News Bears,Spirit,Swisher,junior,Shakezullah,Spongey,Jonji,chopper,mir,sdy,degster,magixx,55,12,6,16,Inferno,0.1588691048809151
2021-08-19,105,Spirit,Bad News Bears,chopper,mir,sdy,degster,magixx,Swisher,junior,Shakezullah,Spongey,Jonji,12,55,16,8,Dust2,0.7310585786300049
2021-08-19,105,Bad News Bears,Spirit,Swisher,junior,Shakezullah,Spongey,Jonji,chopper,mir,sdy,degster,magixx,55,12,8,16,Dust2,0.2689414213699951
2021-08-19,105,Nemiga,ONYX,Jyo,boX,lollipop21k,iDISBALANCE,1eeR,Impulse,jR,Dav,DiMKE,bondik,47,121,16,12,Inferno,0.5825702064623147
2021-08-19,105,ONYX,Nemiga,Impulse,jR,Dav,DiMKE,bondik,Jyo,boX,lollipop21k,iDISBALANCE,1eeR,121,47,12,16,Inferno,0.4174297935376853
2021-08-19,105,Nemiga,ONYX,Jyo,boX,lollipop21k,iDISBALANCE,1eeR,Impulse,jR,Dav,DiMKE,bondik,47,121,19,17,Nuke,0.5293778879892553
2021-08-19,105,ONYX,Nemiga,Impulse,jR,Dav,DiMKE,bondik,Jyo,boX,lollipop21k,iDISBALANCE,1eeR,121,47,17,19,Nuke,0.47062211201074466
2021-08-19,105,Nexus,VP.Prodigy,BTN,XELLOW,Blytz,mhN1,lauNX,lom1k,Xerison,r3salt,BloodyK,RuFire,139,137,16,11,Mirage,0.6117194114071615
2021-08-19,105,VP.Prodigy,Nexus,lom1k,Xerison,r3salt,BloodyK,RuFire,BTN,XELLOW,Blytz,mhN1,lauNX,137,139,11,16,Mirage,0.38828058859283854
2021-08-19,105,Nexus,VP.Prodigy,BTN,XELLOW,Blytz,mhN1,lauNX,lom1k,Xerison,r3salt,BloodyK,RuFire,139,137,14,16,Overpass,0.46434632916602836
2021-08-19,105,VP.Prodigy,Nexus,lom1k,Xerison,r3salt,BloodyK,RuFire,BTN,XELLOW,Blytz,mhN1,lauNX,137,139,16,14,Overpass,0.5356536708339716
2021-08-19,105,Nexus,VP.Prodigy,BTN,XELLOW,Blytz,mhN1,lauNX,lom1k,Xerison,r3salt,BloodyK,RuFire,139,137,16,5,Nuke,0.9002495108803148
2021-08-19,105,VP.Prodigy,Nexus,lom1k,Xerison,r3salt,BloodyK,RuFire,BTN,XELLOW,Blytz,mhN1,lauNX,137,139,5,16,Nuke,0.0997504891196852
2021-08-19,105,KHAN,INDE IRAE,Edward,rAge,Topa,kapacho,L4F,floweaN,hurtfrisk,X5G7V,RAiLWAY,DavCost,81,82,0,1,Default,0.0
2021-08-19,105,INDE IRAE,KHAN,floweaN,hurtfrisk,X5G7V,RAiLWAY,DavCost,Edward,rAge,Topa,kapacho,L4F,82,81,1,0,Default,1.0
2021-08-19,105,Young Ninjas,Lyngby Vikings,Sapec,ztr,phzy,Mann3n,Ro1f,maNkz,birdfromsky,WolfY,Daffu,FASHR,44,56,3,16,Vertigo,0.012953727530695902
2021-08-19,105,Lyngby Vikings,Young Ninjas,maNkz,birdfromsky,WolfY,Daffu,FASHR,Sapec,ztr,phzy,Mann3n,Ro1f,56,44,16,3,Vertigo,0.9870462724693041
2021-08-19,105,Young Ninjas,Lyngby Vikings,Sapec,ztr,phzy,Mann3n,Ro1f,maNkz,birdfromsky,WolfY,Daffu,FASHR,44,56,9,16,Mirage,0.31479902333468435
2021-08-19,105,Lyngby Vikings,Young Ninjas,maNkz,birdfromsky,WolfY,Daffu,FASHR,Sapec,ztr,phzy,Mann3n,Ro1f,56,44,16,9,Mirage,0.6852009766653157
2021-08-19,105,AGO,ONYX,rallen,Furlan,leman,snatchie,F1KU,Impulse,jR,Dav,DiMKE,bondik,28,121,12,16,Ancient,0.4174297935376853
2021-08-19,105,ONYX,AGO,Impulse,jR,Dav,DiMKE,bondik,rallen,Furlan,leman,snatchie,F1KU,121,28,16,12,Ancient,0.5825702064623147
2021-08-19,105,AGO,ONYX,rallen,Furlan,leman,snatchie,F1KU,Impulse,jR,Dav,DiMKE,bondik,28,121,10,16,Inferno,0.3543436937742046
2021-08-19,105,ONYX,AGO,Impulse,jR,Dav,DiMKE,bondik,rallen,Furlan,leman,snatchie,F1KU,121,28,16,10,Inferno,0.6456563062257954
2021-08-19,105,Izako Boars,Finest,byali,TOAO,STOMP,Vegi,Enzo,shokz,mar,anarkez,kreaz,fejtZ,77,84,12,16,Overpass,0.4174297935376853
2021-08-19,105,Finest,Izako Boars,shokz,mar,anarkez,kreaz,fejtZ,byali,TOAO,STOMP,Vegi,Enzo,84,77,16,12,Overpass,0.5825702064623147
2021-08-19,105,Izako Boars,Finest,byali,TOAO,STOMP,Vegi,Enzo,shokz,mar,anarkez,kreaz,fejtZ,77,84,19,17,Dust2,0.5293778879892553
2021-08-19,105,Finest,Izako Boars,shokz,mar,anarkez,kreaz,fejtZ,byali,TOAO,STOMP,Vegi,Enzo,84,77,17,19,Dust2,0.47062211201074466
2021-08-19,105,Izako Boars,Finest,byali,TOAO,STOMP,Vegi,Enzo,shokz,mar,anarkez,kreaz,fejtZ,77,84,16,7,Nuke,0.783420904231824
2021-08-19,105,Finest,Izako Boars,shokz,mar,anarkez,kreaz,fejtZ,byali,TOAO,STOMP,Vegi,Enzo,84,77,7,16,Nuke,0.21657909576817602
2021-08-19,105,Heroic,ENCE,cadiaN,refrezh,stavn,TeSeS,sjuush,Spinx,hades,dycha,doto,Snappi,8,24,5,16,Mirage,0.0997504891196852
2021-08-19,105,ENCE,Heroic,Spinx,hades,dycha,doto,Snappi,cadiaN,refrezh,stavn,TeSeS,sjuush,24,8,16,5,Mirage,0.9002495108803148
2021-08-19,105,Heroic,ENCE,cadiaN,refrezh,stavn,TeSeS,sjuush,Spinx,hades,dycha,doto,Snappi,8,24,16,14,Overpass,0.5356536708339716
2021-08-19,105,ENCE,Heroic,Spinx,hades,dycha,doto,Snappi,cadiaN,refrezh,stavn,TeSeS,sjuush,24,8,14,16,Overpass,0.46434632916602836
2021-08-19,105,Heroic,ENCE,cadiaN,refrezh,stavn,TeSeS,sjuush,Spinx,hades,dycha,doto,Snappi,8,24,16,14,Nuke,0.5356536708339716
2021-08-19,105,ENCE,Heroic,Spinx,hades,dycha,doto,Snappi,cadiaN,refrezh,stavn,TeSeS,sjuush,24,8,14,16,Nuke,0.46434632916602836
2021-08-19,105,KOVA,GORILLAZ,uli,pietola,Twixie,Spargo,BONA,ritchiEE,sergej,HS,suNny,flusha,95,219,17,19,Mirage,0.47062211201074466
2021-08-19,105,GORILLAZ,KOVA,ritchiEE,sergej,HS,suNny,flusha,uli,pietola,Twixie,Spargo,BONA,219,95,19,17,Mirage,0.5293778879892553
2021-08-19,105,KOVA,GORILLAZ,uli,pietola,Twixie,Spargo,BONA,ritchiEE,sergej,HS,suNny,flusha,95,219,16,11,Nuke,0.6117194114071615
2021-08-19,105,GORILLAZ,KOVA,ritchiEE,sergej,HS,suNny,flusha,uli,pietola,Twixie,Spargo,BONA,219,95,11,16,Nuke,0.38828058859283854
2021-08-19,105,KOVA,GORILLAZ,uli,pietola,Twixie,Spargo,BONA,ritchiEE,sergej,HS,suNny,flusha,95,219,16,14,Inferno,0.5356536708339716
2021-08-19,105,GORILLAZ,KOVA,ritchiEE,sergej,HS,suNny,flusha,uli,pietola,Twixie,Spargo,BONA,219,95,14,16,Inferno,0.46434632916602836
2021-08-19,105,Young Ninjas,VP.Prodigy,Sapec,ztr,phzy,Mann3n,Ro1f,lom1k,cheerful,r3salt,BloodyK,RuFire,44,137,16,11,Overpass,0.6117194114071615
2021-08-19,105,VP.Prodigy,Young Ninjas,lom1k,cheerful,r3salt,BloodyK,RuFire,Sapec,ztr,phzy,Mann3n,Ro1f,137,44,11,16,Overpass,0.38828058859283854
2021-08-19,105,Young Ninjas,VP.Prodigy,Sapec,ztr,phzy,Mann3n,Ro1f,lom1k,cheerful,r3salt,BloodyK,RuFire,44,137,16,14,Ancient,0.5356536708339716
2021-08-19,105,VP.Prodigy,Young Ninjas,lom1k,cheerful,r3salt,BloodyK,RuFire,Sapec,ztr,phzy,Mann3n,Ro1f,137,44,14,16,Ancient,0.46434632916602836
2021-08-19,105,SKADE,Nemiga,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,25,47,13,16,Inferno,0.44256236708869257
2021-08-19,105,Nemiga,SKADE,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,47,25,16,13,Inferno,0.5574376329113074
2021-08-19,105,SKADE,Nemiga,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,25,47,28,24,Overpass,0.5415704832167999
2021-08-19,105,Nemiga,SKADE,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,47,25,24,28,Overpass,0.4584295167832001
2021-08-19,105,SKADE,Nemiga,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,25,47,6,16,Mirage,0.1588691048809151
2021-08-19,105,Nemiga,SKADE,1eeR,iDISBALANCE,lollipop21k,boX,Jyo,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,47,25,16,6,Mirage,0.8411308951190849
2021-08-19,105,Astralis,Vitality,dupreeh,gla1ve,Magisk,Bubzkji,Lucky,Kyojin,misutaaa,ZywOo,apEX,shox,4,9,9,16,Overpass,0.31479902333468435
2021-08-19,105,Vitality,Astralis,Kyojin,misutaaa,ZywOo,apEX,shox,dupreeh,gla1ve,Magisk,Bubzkji,Lucky,9,4,16,9,Overpass,0.6852009766653157
2021-08-19,105,Astralis,Vitality,dupreeh,gla1ve,Magisk,Bubzkji,Lucky,Kyojin,misutaaa,ZywOo,apEX,shox,4,9,9,16,Inferno,0.31479902333468435
2021-08-19,105,Vitality,Astralis,Kyojin,misutaaa,ZywOo,apEX,shox,dupreeh,gla1ve,Magisk,Bubzkji,Lucky,9,4,16,9,Inferno,0.6852009766653157
2021-08-19,105,Apeks,hREDS,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,LYNXi,Sm1llee,eDi,oopee,xartE,71,108,16,10,Nuke,0.6456563062257954
2021-08-19,105,hREDS,Apeks,LYNXi,Sm1llee,eDi,oopee,xartE,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,108,71,10,16,Nuke,0.3543436937742046
2021-08-19,105,Apeks,hREDS,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,LYNXi,Sm1llee,eDi,oopee,xartE,71,108,21,25,Inferno,0.45252440487395207
2021-08-19,105,hREDS,Apeks,LYNXi,Sm1llee,eDi,oopee,xartE,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,108,71,25,21,Inferno,0.5474755951260479
2021-08-19,105,Apeks,hREDS,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,LYNXi,Sm1llee,eDi,oopee,xartE,71,108,19,17,Overpass,0.5293778879892553
2021-08-19,105,hREDS,Apeks,LYNXi,Sm1llee,eDi,oopee,xartE,dennis,AcilioN,FREDDyFROG,Relaxa,Grusarn,108,71,17,19,Overpass,0.47062211201074466
2021-08-20,106,9z,Isurus,BIT,max,dgt,rox,try,BK1,fakzwall,Gooden,deco,Noktse,85,134,16,6,Mirage,0.8411308951190849
2021-08-20,106,Isurus,9z,BK1,fakzwall,Gooden,deco,Noktse,BIT,max,dgt,rox,try,134,85,6,16,Mirage,0.1588691048809151
2021-08-20,106,9z,Isurus,BIT,max,dgt,rox,try,BK1,fakzwall,Gooden,deco,Noktse,85,134,13,16,Nuke,0.44256236708869257
2021-08-20,106,Isurus,9z,BK1,fakzwall,Gooden,deco,Noktse,BIT,max,dgt,rox,try,134,85,16,13,Nuke,0.5574376329113074
2021-08-20,106,9z,Isurus,BIT,max,dgt,rox,try,BK1,fakzwall,Gooden,deco,Noktse,85,134,16,13,Ancient,0.5574376329113074
2021-08-20,106,Isurus,9z,BK1,fakzwall,Gooden,deco,Noktse,BIT,max,dgt,rox,try,134,85,13,16,Ancient,0.44256236708869257
2021-08-20,106,Boca Juniors,Furious,KUN,laser,JERUZZZ,saz,luchov,abizz,nacho,Owen$inhoM,meyern,JonY BoY,185,161,16,11,Nuke,0.6117194114071615
2021-08-20,106,Furious,Boca Juniors,abizz,nacho,Owen$inhoM,meyern,JonY BoY,KUN,laser,JERUZZZ,saz,luchov,161,185,11,16,Nuke,0.38828058859283854
2021-08-20,106,Boca Juniors,Furious,KUN,laser,JERUZZZ,saz,luchov,abizz,nacho,Owen$inhoM,meyern,JonY BoY,185,161,11,16,Vertigo,0.38828058859283854
2021-08-20,106,Furious,Boca Juniors,abizz,nacho,Owen$inhoM,meyern,JonY BoY,KUN,laser,JERUZZZ,saz,luchov,161,185,16,11,Vertigo,0.6117194114071615
2021-08-20,106,Boca Juniors,Furious,KUN,laser,JERUZZZ,saz,luchov,abizz,nacho,Owen$inhoM,meyern,JonY BoY,185,161,6,16,Inferno,0.1588691048809151
2021-08-20,106,Furious,Boca Juniors,abizz,nacho,Owen$inhoM,meyern,JonY BoY,KUN,laser,JERUZZZ,saz,luchov,161,185,16,6,Inferno,0.8411308951190849
2021-08-20,106,SKADE,Infinite,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,Ed1m,ragga,zewts,CHANKY,SEMINTE,25,101,13,16,Mirage,0.44256236708869257
2021-08-20,106,Infinite,SKADE,Ed1m,ragga,zewts,CHANKY,SEMINTE,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,101,25,16,13,Mirage,0.5574376329113074
2021-08-20,106,AGO,Lyngby Vikings,rallen,Furlan,leman,snatchie,F1KU,maNkz,birdfromsky,WolfY,Daffu,FASHR,28,56,7,16,Inferno,0.21657909576817602
2021-08-20,106,Lyngby Vikings,AGO,maNkz,birdfromsky,WolfY,Daffu,FASHR,rallen,Furlan,leman,snatchie,F1KU,56,28,16,7,Inferno,0.783420904231824
2021-08-20,106,AGO,Lyngby Vikings,rallen,Furlan,leman,snatchie,F1KU,maNkz,birdfromsky,WolfY,Daffu,FASHR,28,56,16,10,Ancient,0.6456563062257954
2021-08-20,106,Lyngby Vikings,AGO,maNkz,birdfromsky,WolfY,Daffu,FASHR,rallen,Furlan,leman,snatchie,F1KU,56,28,10,16,Ancient,0.3543436937742046
2021-08-20,106,AGO,Lyngby Vikings,rallen,Furlan,leman,snatchie,F1KU,maNkz,birdfromsky,WolfY,Daffu,FASHR,28,56,16,19,Nuke,0.45326184801538616
2021-08-20,106,Lyngby Vikings,AGO,maNkz,birdfromsky,WolfY,Daffu,FASHR,rallen,Furlan,leman,snatchie,F1KU,56,28,19,16,Nuke,0.5467381519846138
2021-08-20,106,HONORIS,bankaPEPSI,TaZ,NEO,mouz,reiko,fr3nd,JIaYm,ProbLeM,xsepower,kalinka,facecrack,106,74,16,13,Nuke,0.5574376329113074
2021-08-20,106,bankaPEPSI,HONORIS,JIaYm,ProbLeM,xsepower,kalinka,facecrack,TaZ,NEO,mouz,reiko,fr3nd,74,106,13,16,Nuke,0.44256236708869257
2021-08-20,106,Medieval,Trasko,CaptaiN,Mairel,Frip,rabbit,Brens,D0NEKO,w0nderful,fostar,7oX1C,Templ ,228,116,5,16,Nuke,0.0997504891196852
2021-08-20,106,Trasko,Medieval,D0NEKO,w0nderful,fostar,7oX1C,Templ ,CaptaiN,Mairel,Frip,rabbit,Brens,116,228,16,5,Nuke,0.9002495108803148
2021-08-20,106,Medieval,Trasko,CaptaiN,Mairel,Frip,rabbit,Brens,D0NEKO,w0nderful,fostar,7oX1C,Templ ,228,116,1,16,Vertigo,3.059022269935596e-07
2021-08-20,106,Trasko,Medieval,D0NEKO,w0nderful,fostar,7oX1C,Templ ,CaptaiN,Mairel,Frip,rabbit,Brens,116,228,16,1,Vertigo,0.999999694097773
2021-08-20,106,VP.Prodigy,NewBelarus,RuFire,cheerful,r3salt,Xerison,lom1k,LavL,hitMouse,sakova,F1n3tw,dERZKIY,137,123,11,16,Overpass,0.38828058859283854
2021-08-20,106,NewBelarus,VP.Prodigy,LavL,hitMouse,sakova,F1n3tw,dERZKIY,RuFire,cheerful,r3salt,Xerison,lom1k,123,137,16,11,Overpass,0.6117194114071615
2021-08-20,106,VP.Prodigy,NewBelarus,RuFire,cheerful,r3salt,Xerison,lom1k,LavL,hitMouse,sakova,F1n3tw,dERZKIY,137,123,14,16,Dust2,0.46434632916602836
2021-08-20,106,NewBelarus,VP.Prodigy,LavL,hitMouse,sakova,F1n3tw,dERZKIY,RuFire,cheerful,r3salt,Xerison,lom1k,123,137,16,14,Dust2,0.5356536708339716
2021-08-20,106,Save's,LastWind,bodyaN,Twiksar,lesswill,Kas9k,JACKPOT,tAk,ryu,yakuza,tooi,AwwEzz,210,269,16,14,Mirage,0.5356536708339716
2021-08-20,106,LastWind,Save's,tAk,ryu,yakuza,tooi,AwwEzz,bodyaN,Twiksar,lesswill,Kas9k,JACKPOT,269,210,14,16,Mirage,0.46434632916602836
2021-08-20,106,Save's,LastWind,bodyaN,Twiksar,lesswill,Kas9k,JACKPOT,tAk,ryu,yakuza,tooi,AwwEzz,210,269,19,16,Vertigo,0.5467381519846138
2021-08-20,106,LastWind,Save's,tAk,ryu,yakuza,tooi,AwwEzz,bodyaN,Twiksar,lesswill,Kas9k,JACKPOT,269,210,16,19,Vertigo,0.45326184801538616
2021-08-20,106,AGO,INDE IRAE,rallen,Furlan,leman,snatchie,F1KU,floweaN,hurtfrisk,X5G7V,RAiLWAY,DavCost,28,82,19,15,Ancient,0.5662743941954392
2021-08-20,106,INDE IRAE,AGO,floweaN,hurtfrisk,X5G7V,RAiLWAY,DavCost,rallen,Furlan,leman,snatchie,F1KU,82,28,15,19,Ancient,0.43372560580456077
